"approval-date","reimbursement-id","case-id","amazon-order-id","reason","sku","fnsku","asin","product-name","condition","currency-unit","amount-per-unit","amount-total","quantity-reimbursed-cash","quantity-reimbursed-inventory","quantity-reimbursed-total","original-reimbursement-id","original-reimbursement-type"
"2026-04-05T14:44:54+00:00","21586291751",,"702-8596179-3831405","CustomerReturn","332572K","X0026O3WMR","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Pump with 10ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","NewItem","CAD","25.88","25.88","1","0","1",,
"2026-04-05T14:17:50+00:00","21585413051",,"111-0031927-4377010","CustomerReturn","311011-5J","X0027ACZPZ","B07SN2YSG5","VIVOSUN 5 Pack 5 Gallon Square Grow Bags, Thick Nonwoven Cubic Fabric Pots with Handles for Indoor and Outdoor Gardening","NewItem","USD","11.02","11.02","1","0","1",,
"2026-04-05T14:09:22+00:00","21585872551",,"112-2541361-1484221","CustomerReturn","330118NJ","X001V958HF","B015F4VFGI","VIVOSUN Digital Heat Mat Thermostat Controller, 40–108 ºF 1000W for Reptiles, Seedlings, Germination, Incubation and Fermentation","NewItem","USD","10.01","10.01","1","0","1",,
"2026-04-05T13:58:08+00:00","21585633451",,"112-8995152-4804205","CustomerServiceIssue","VSFW001-Black-ZYJ","X003WOY6WF","B07SBZ2ZJ9","VIVOSUN Collapsible Folding Wagon, 350 lb Load-Bearing Outdoor Utility Cart with Silent Universal Wheels, Cup Holders &Side Pockets, Adjustable Handle, for Camping, Garden, Sports, Picnic, Shopping","NewItem","USD","52.46","52.46","1","0","1",,
"2026-04-05T13:39:37+00:00","21585037881",,"111-0787945-5011451","CustomerReturn","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","23.53","23.53","1","0","1",,
"2026-04-05T13:19:11+00:00","21585929951",,"114-8279023-9031447","CustomerReturn","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","3.19","3.19","1","0","1",,
"2026-04-05T13:17:50+00:00","21585154531",,"113-2841766-5280223","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","5.67","5.67","1","0","1",,
"2026-04-05T13:09:55+00:00","21585030661",,"113-0450850-3085822","CustomerServiceIssue","330101x2NJ","X001YUGJ7J","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","18.32","18.32","1","0","1",,
"2026-04-05T13:01:48+00:00","21585936991",,"111-1777957-4445846","CustomerReturn","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","11.40","11.40","1","0","1",,
"2026-04-05T13:00:42+00:00","21585384861",,"114-7307956-7692232","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","8.22","8.22","1","0","1",,
"2026-04-05T12:28:09+00:00","21584756341",,"111-7164374-5693033","CustomerReturn","DT-001X2J","X002IPZGCN","B08889K4D2","VIVOSUN 7 Day Programmable Digital Timer with Dual Outlet, 20 On/Off UL Listed Heavy Duty Plug-in Outlet Timer with Countdown Setting, Indoor for Lamp, Fan, Heater, Humidifiers, Aquarium (2 Pack)","NewItem","USD","17.11","17.11","1","0","1",,
"2026-04-05T11:54:52+00:00","21584733121",,"113-8185378-2831452","CustomerReturn","330101x6","X003S7N9A1","B0C1Z2XBWS","VIVOSUN 6-Pack 10"" x 20.75"" Durable Waterproof Seedling Heat Mat, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","42.67","42.67","1","0","1",,
"2026-04-05T11:52:42+00:00","21585321521",,"112-7483520-7333022","CustomerReturn","311001-5x5NJ","X001F1MPD9","B00TF9E6XE","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","NewItem","USD","8.12","8.12","1","0","1",,
"2026-04-05T11:47:37+00:00","21585317211",,"111-2198000-0819400","CustomerReturn","DWC-0002","X0031VZ2VX","B09JRRJVSJ","VIVOSUN DWC Hydroponics Grow System with Top Drip Kit, 5-Gallon Deep Water Culture, Recirculating Drip Garden System with Multi-Purpose Air Hose, Air Pump, and Air Stone (4 Buckets + Top Drip Kit)","NewItem","USD","82.66","82.66","1","0","1",,
"2026-04-05T11:39:06+00:00","21584724921",,,"Lost_Warehouse","332581J","X002CZQREF","B07ZR9VNCP","VIVOSUN 1982 GPH Submersible Water Pump, 110W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","NewItem","USD","17.49","17.49","1","0","1",,
"2026-04-05T11:31:15+00:00","21585069101",,"113-0450850-3085822","CustomerServiceIssue","330101x2NJ","X001YUGJ7J","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","18.32","18.32","1","0","1",,
"2026-04-05T11:08:46+00:00","21586076271",,"114-0608525-3616230","CustomerReturn","311001-5x5NJ","X001F1MPD9","B00TF9E6XE","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","NewItem","USD","8.12","8.12","1","0","1",,
"2026-04-05T10:48:31+00:00","21584874781",,"114-2212817-9232216","CustomerReturn","306109-6C","X002AJM7JR","B07WT4VNC1","VIVOSUN 6 Inch Black Flex Air Aluminum Ducting for HVAC Ventilation, 25 FT Non-Insulated Duct Hose with 2 Clamps, Multi-Layer Exhaust Fan Duct for Grow Tents, Duct Fan Systems","NewItem","USD","15.40","15.40","1","0","1",,
"2026-04-05T10:47:10+00:00","21584866691",,"112-5000044-1915401","CustomerServiceIssue","VSL-T51F-4","X004JLJR6F","B0DTK2BZSS","VIVOSUN T5 Grow Lights for Indoor Plants, 5000K Full Spectrum 24W(4 X 6W), 1FT LED Plant Light Strip for Seed Starting, Greenhouse, Hydroponics, SGS Compatible, Linkable, 4-Pack","NewItem","USD","17.61","17.61","1","0","1",,
"2026-04-05T09:55:06+00:00","21584871061",,"112-5988514-7442657","CustomerServiceIssue","306101W-4J","X0018M0OF1","B01M7S46YZ","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan, HVAC Vent Blower for Grow Tent, Attic, Basements or Kitchen, Hydroponics Exhaust Booster Fan","NewItem","USD","16.12","16.12","1","0","1",,
"2026-04-05T09:25:29+00:00","21584823011",,"112-2924643-8775425","CustomerReturn","VSV-IFP6C","X004H4ENH7","B0DNSVKPYX","VIVOSUN 6"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 345 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","NewItem","USD","19.18","19.18","1","0","1",,
"2026-04-05T09:13:25+00:00","21584596681",,"113-2440968-0675403","CustomerServiceIssue","VSE-UH075","X0049KTL0X","B0D626DZTN","VIVOSUN AeroStream U075 USB Humidifier, 750ml Cool Mist Mini Humidifier with 2 Mist Modes, Auto Shut-Off, Smart Remote Control with VGrow, Designed for Small Grow Tents/VGrow","NewItem","USD","16.36","16.36","1","0","1",,
"2026-04-05T09:06:32+00:00","21584654581",,,"Lost_Warehouse","VSI-DIK01","X004PJTX0B","B0FBWDWK4R","VIVOSUN Automatic Drip Irrigation Kit, Smart Watering System with 16 Drip Emitters, 4mm Fast Flow, App-Controlled A10 GrowHub, Quiet 15W Pump, Anti-Siphon & Filtered for Indoor & Outdoor Plants","NewItem","USD","4.69","4.69","1","0","1",,
"2026-04-05T08:57:55+00:00","21584050441",,"701-7783872-2265810","CustomerReturn","307281-2K","X0028TRIQB","B07H8G6PKX","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 8.5 Inch Aluminum Reflector up to 150 Watt E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed, Type A Bulb Only","NewItem","CAD","19.48","19.48","1","0","1",,
"2026-04-05T08:53:24+00:00","21583285401",,,"Lost_Warehouse","304113-44","X000VV26B5","B01731MNJE","VIVOSUN S448 4x4 Grow Tent, 48""x48""x80"" High Reflective Mylar Grow Tents with Observation Window and Floor Tray for Hydroponics Indoor Plant Tents for VS4000/VSF4300","NewItem","USD","23.40","23.40","1","0","1",,
"2026-04-05T08:21:56+00:00","21582839271",,"112-9613971-5849059","CustomerServiceIssue","306104-4C","X00134A8RX","B01EUURUVM","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","NewItem","USD","12.57","12.57","1","0","1",,
"2026-04-05T08:11:46+00:00","21584827491","19820842531",,"Lost_Inbound","304114-43","X003CI14ZN","B07HQMX3S1","VIVOSUN 2-in-1 4x3 Grow Tent, 48""x36""x72"" Seedling Clone Tent High Reflective Mylar with Multi-Chamber and Floor Tray for Hydroponic Indoor Plant Tent","NewItem","USD","57.60","57.60","1","0","1",,
"2026-04-05T08:11:46+00:00","21584827491","19820842531",,"Lost_Inbound","304113-32","X001EDFEYP","B0716BK1KD","VIVOSUN S326 36""x20""x63"" Grow Tent, High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1000/VS2000","NewItem","USD","22.34","22.34","1","0","1",,
"2026-04-05T08:11:46+00:00","21584827491","19820842531",,"Lost_Inbound","304113-21","X003KYRF4N","B07VRSCVVC","VIVOSUN S223 2x2 Grow Tent, 24""x24""x36"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1000","NewItem","USD","19.30","19.30","1","0","1",,
"2026-04-05T08:11:46+00:00","21584827491","19820842531",,"Lost_Inbound","304113-P426","X003XWP6V1","B0CGHKN4TV","VIVOSUN PRO Grow Tent 2x4 Indoor Grow Tent with Thick 1 inch Poles Strengthened High Reflective Mylar Oxford Fabric Extra Hanging Bars & High CFM Kit for Hydroponics Indoor Plant for AeroLight A200SE","NewItem","USD","50.40","100.80","2","0","2",,
"2026-04-05T08:02:32+00:00","21584310211",,,"Damaged_Warehouse","VS-THB1S","X003QOMS49","B0BXP3XLLR","VIVOSUN AeroLab THB1S Wireless Bluetooth Hygrometer Thermometer Indoor, VPD, Digital Temp Humidity Meter, LCD Smart App Control & Alert, Data Storage, Dual Channels with Sensor Probe, Battery Included","NewItem","USD","5.19","5.19","1","0","1",,
"2026-04-05T07:50:09+00:00","21584304231",,,"Damaged_Warehouse","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","11.79","11.79","1","0","1",,
"2026-04-05T07:50:08+00:00","21584555141",,,"Damaged_Warehouse","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","11.79","11.79","1","0","1",,
"2026-04-05T07:50:07+00:00","21583521841",,,"Damaged_Warehouse","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","11.79","11.79","1","0","1",,
"2026-04-05T07:50:06+00:00","21582832511",,,"Damaged_Warehouse","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","11.79","11.79","1","0","1",,
"2026-04-05T07:50:05+00:00","21583519111",,,"Damaged_Warehouse","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","11.79","11.79","1","0","1",,
"2026-04-05T07:33:49+00:00","21584284001",,"111-8061359-1436239","CustomerReturn","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","31.71","31.71","1","0","1",,
"2026-04-05T07:30:45+00:00","21583963781",,"111-3109025-7465051","CustomerReturn","SST-0001","X0032PJPST","B09LQFNH6T","VIVOSUN 6-Pack Seed Starter Trays, 72-Cell Seed Starter Kit with Humidity Dome, Flat Reusable Plant Germination Trays with Drain Hole, Green Propagation Tray for Planting Seeds","NewItem","USD","5.23","5.23","1","0","1",,
"2026-04-05T07:21:59+00:00","21582816421",,"112-7543684-1659429","CustomerReturn","311008-02x50J","X0013EY89R","B00W387078","VIVOSUN 50-Pack 2 Gallon Grow Bags for Plants, Black-and-White Panda Film Containers Thick Plastic Bag for Potting Seedlings, and Rooting","NewItem","USD","10.43","10.43","1","0","1",,
"2026-04-05T07:01:51+00:00","21583985891",,,"Lost_Warehouse","332582-60","X002I2RBLF","B086QJPQ6X","VIVOSUN 850GPH 60W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","NewItem","USD","7.77","7.77","1","0","1",,
"2026-04-05T06:57:32+00:00","21583983201",,"114-7394554-1580218","CustomerServiceIssue","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","22.00","22.00","1","0","1",,
"2026-04-05T06:42:26+00:00","21583813791",,"113-4689033-2285861","CustomerReturn","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","10.42","10.42","1","0","1",,
"2026-04-05T06:12:18+00:00","21583800061",,"111-6310921-0266620","CustomerReturn","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","9.98","9.98","1","0","1",,
"2026-04-05T06:03:42+00:00","21583224001",,"112-0496661-9909025","CustomerReturn","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","9.72","9.72","1","0","1",,
"2026-04-05T05:33:05+00:00","21584465621",,"113-0601305-5563430","CustomerReturn","E331903J","X001Z8MOAL","B07L8CZK73","VIVOSUN 16 inch Bud Leaf Bowl Trimmer- Clear Visibility Dome, Sharp Stainless Steel Blades for Spin Cut & Solid Metal Gear Box, Hand Pruner Included (Upgraded Version)","NewItem","USD","94.20","94.20","1","0","1",,
"2026-04-05T05:15:21+00:00","21583071771",,"112-9764494-1803414","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","5.67","5.67","1","0","1",,
"2026-04-05T05:09:09+00:00","21584199981",,,"Damaged_Warehouse","306104-4C","X00134A8RX","B01EUURUVM","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","NewItem","USD","6.33","6.33","1","0","1",,
"2026-04-05T04:47:47+00:00","21583753491",,,"Damaged_Warehouse","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","6.04","6.04","1","0","1",,
"2026-04-05T04:37:40+00:00","21583438301",,"114-0956921-2401823","CustomerReturn","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.60","15.60","1","0","1",,
"2026-04-05T04:36:07+00:00","21583170481",,"114-1308081-2721035","CustomerReturn","VSE-ASH05","X004EF01YX","B0DHGP2JQ8","VIVOSUN AeroStream H05 Intelligent Wi-Fi Humidifier, 1.32 Gal / 5 L Humidifier with Temp & Humidity Probe, Smart Remote Control, Designed for Growers","NewItem","USD","42.16","42.16","1","0","1",,
"2026-04-05T04:35:16+00:00","21583718621",,,"Damaged_Warehouse","311005-3J","X001Z2GBHT","B07L4Q3MVY","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","NewItem","USD","8.20","8.20","1","0","1",,
"2026-04-05T04:35:15+00:00","21583176561",,,"Damaged_Warehouse","311005-3J","X001Z2GBHT","B07L4Q3MVY","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","NewItem","USD","8.20","8.20","1","0","1",,
"2026-04-05T03:39:32+00:00","21583633351",,"701-8572485-4133025","CustomerReturn","SPray-70LK","X00289XXFV","B07QQ3KYJC","VIVOSUN 1.8-Gallon Pump Sprayer, Pressurized Lawn & Garden Sprayer with Adjustable Shoulder Strap for Plants, Garden Watering and Household Cleaning","NewItem","CAD","21.27","21.27","1","0","1",,
"2026-04-05T02:19:27+00:00","21582570231",,"111-6838106-3044260","CustomerServiceIssue","VSK-GIYS276-US","X004T1JYUT","B0BY7SRP8R","VIVOSUN Smart Grow Tent Kit 2.7 × 2.7ft WiFi-Integrated Automatic Complete Grow System with Full Spectrum LED Grow Light 150W, Efficient Ventilation System with GrowHub E42A+ Controller","NewItem","USD","243.31","243.31","1","0","1",,
"2026-04-05T02:09:06+00:00","21582865011",,"112-9048477-8598668","CustomerReturn","330704-04","X003DQ04EL","B0BCVM2P9K","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","NewItem","USD","4.28","4.28","1","0","1",,
"2026-04-05T02:07:47+00:00","21582909581",,,"Reimbursement_Reversal","VSL-LL400-N","X004RRME9X","B08GPTLSZH","VIVOSUN LumaLight 400W LED Grow Light, Full Spectrum Plant Light, Smart Dimmable & High PPFD for Indoor Plants Seedling Vegetables Bloom, Fits 4×4/5×5 Grow Tents","NewItem","USD","-203.94","-203.94","-1","1","0","21415107401","CustomerServiceIssue"
"2026-04-05T01:36:18+00:00","21582204371",,"112-8825320-4890612","CustomerServiceIssue","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","10.42","10.42","1","0","1",,
"2026-04-05T01:35:24+00:00","21581915741",,,"Damaged_Warehouse","VSF-AWE6-G2x2","X004DC20DH","B0BZYVVKQB","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","24.68","24.68","1","0","1",,
"2026-04-05T01:28:25+00:00","21581894391",,,"Damaged_Warehouse","332578J","X0043UDZDN","B0CSPD8SND","VIVOSUN 1050 GPH 100W Submersible Water Pump, Quiet Fountain Pump With 13.1 ft Head Lift, 6.6 ft Power Cord, 3 Nozzles, Tubing, & 2 Clamps, For Fish Tank, Pond, Aquarium, Hydroponics","NewItem","USD","8.70","8.70","1","0","1",,
"2026-04-05T01:19:31+00:00","21580896091",,,"Lost_Warehouse","332581J","X002CZQREF","B07ZR9VNCP","VIVOSUN 1982 GPH Submersible Water Pump, 110W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","NewItem","USD","17.49","17.49","1","0","1",,
"2026-04-05T01:07:05+00:00","21581857771",,"112-6707012-3516264","CustomerReturn","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.60","15.60","1","0","1",,
"2026-04-05T01:00:08+00:00","21581852071",,,"Lost_Warehouse","SDP-002","X003SAOOZ7","B0C26WQLWM","VIVOSUN 1 HP Submersible Sewage/Effluent Pump, 5220 GPH, Cast Iron Sump Pump with Automatic Adjustable Float Switch & 2'' NPT discharge, Perfect for Sewage System, Septic Tank, Basement","NewItem","USD","52.20","52.20","1","0","1",,
"2026-04-05T00:38:08+00:00","21582125291",,,"Lost_Warehouse","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","9.21","9.21","1","0","1",,
"2026-04-05T00:32:51+00:00","21580866561",,,"Lost_Warehouse","306104-48J","X001J5TTHV","B074FV367K","VIVOSUN 4"" Flexible Aluminum Ducting, 8FT Air Duct Hose with 2 Clamps, Heavy-Duty Multi-Layer Dryer Vent Hose for Heating Cooling Ventilation and Duct Fan Systems","NewItem","USD","4.02","4.02","1","0","1",,
"2026-04-05T00:03:21+00:00","21582383671",,"113-1938780-4873855","CustomerReturn","HM001J","X002EE85J9","B0823MGXXD","VIVOSUN Reptile Heating Pad 6x8 Inch with Thermostat Combo Under Tank Terrarium Heating Mat for Turtles, Lizards, Frogs, and Other Reptiles","NewItem","USD","20.16","20.16","1","0","1",,
"2026-04-04T23:55:14+00:00","21582094761",,"113-9880017-1306637","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","8.22","8.22","1","0","1",,
"2026-04-04T23:49:08+00:00","21582048381",,,"Lost_Warehouse","330301","X0035VBF1P","B09SZ9VS93","VIVOSUN 10""x20.75"" Seedling Heat Mat with Built-in Temperature Controller, UL & MET-Certified Waterproof Plant Heating Pad for Germination, Hydroponics, Brewing, Breeding, and Greenhouses","NewItem","USD","5.51","5.51","1","0","1",,
"2026-04-04T23:49:05+00:00","21582048371",,"113-9913948-5532201","CustomerReturn","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","22.00","22.00","1","0","1",,
"2026-04-04T23:43:10+00:00","21581377041",,"111-3685612-1166626","CustomerServiceIssue","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","16.62","16.62","1","0","1",,
"2026-04-04T23:13:16+00:00","21581654891",,,"Damaged_Warehouse","VSA200SE-E25","X003GFERRJ","B0BKPH1CZ6","VIVOSUN AeroLight Wing AW200SE, LED Grow Light 200W with Integrated Circulation Fan & GrowHub Controller E25, Compatible with App & E42A, 3x3 Ft. Coverage, Establish an Intelligent Grow Environment","NewItem","USD","72.00","72.00","1","0","1",,
"2026-04-04T23:05:34+00:00","21580809781",,,"Lost_Warehouse","311001-5x5NJ","X001F1MPD9","B00TF9E6XE","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","NewItem","USD","2.21","2.21","1","0","1",,
"2026-04-04T23:02:14+00:00","21581516241",,"111-9073922-5197853","CustomerReturn","TT-002J","X002XO75FF","B097NXNTJ3","VIVOSUN Heavy Duty 2-in-1 Trimming Tray for Herbals Collecting, Dry Sift Screen Set with 150 Micron Fine Mesh Screen and 2 Trimming Scissors, Orange","NewItem","USD","41.92","41.92","1","0","1",,
"2026-04-04T22:43:56+00:00","21581698061",,"112-9278506-0665041","CustomerReturn","306104-4C","X00134A8RX","B01EUURUVM","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","NewItem","USD","12.57","12.57","1","0","1",,
"2026-04-04T22:26:50+00:00","21580788641",,"111-0800633-7509864","CustomerReturn","304113-22","X003QSBLPR","B07PK7J1XZ","VIVOSUN S224 2x2 Grow Tent, 24""x24""x48"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1000","NewItem","USD","51.63","51.63","1","0","1",,
"2026-04-04T22:23:23+00:00","21580566591",,"113-0450850-3085822","CustomerServiceIssue","330101x2NJ","X001YUGJ7J","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","18.32","18.32","1","0","1",,
