日期,国家,Order ID,金额
,,113-6019337-0559438,30.0
,,113-9921426-7141828,38.69
,,111-3484594-5013847,57.74
2025-07-08,,701-9423586-7657847,218.44
,,112-5901670-6652229,143.36
,,114-5154138-4942653,32.92
,,305-0948791-8084335,3.0
,,113-5548930-5454611,13.17
,,702-5679241-8165805,59.88
,,111-0302329-1733804,29.95
2025-07-09,,113-4888673-4890629,17.0
,,111-3694553-9841812,12.0
,,112-7461056-0758622,1.2
,,113-0606984-0984227,110.24
,,113-5780627-5385030,34.63
,,114-6639567-9152231,3.0
,,028-7832891-9710738,25.99
,,114-5496991-8265010,58.29
,,114-1241682-0262641,108.61
,,113-5945009-2954625,10.0
,,702-0781961-0229048,79.09
,,111-0835900-1368229,38.58
,,112-6904486-4152244,5.0
,,701-4899632-0737850,137.96
,,702-0788305-7890638,80.84
2025-07-10,,702-6523887-5639441,158.19
,,113-1780182-7279469,79.99
,,701-4055189-6985008,169.49
,,112-1208922-4565011,129.59
,,114-5326899-0389051,63.71
,,202-0775296-7217906,23.99
,,113-5790901-4834637,47.69
,,"114-6168086-6995438
",74.63
2025-07-11,,305-9967523-5052352,22.09
,,304-9513543-4505149,6.78
,,305-3001892-3433164,34.99
,,302-7236264-3354747,679.99
,,111-9913198-6697043,125.06
2025-07-12,,111-4620770-9684247,17.49
,,303-9961061-5947558,34.99
,,111-0475662-6869802,117.14
,,113-4504926-5555441,343.43
,,113-7782289-8312230,79.59
2025-07-13,,114-2280574-2437054,20.0
,,113-3446274-6635439,20.0
,,028-0629510-4551534,29.74
,,113-4954596-6393807,18.92
,,113-1138826-4827467,152.41
,,112-2246576-1310653,97.98
,,112-9343802-7240203,45.0
,,112-5106485-3239427,24.63
,,113-2043602-4864218,49.81
,,113-0879158-4796222,25.0
2025-07-14,,206-7214636-6917946,16.14
,,305-3893099-2473148,23.79
,,702-6077960-1072256,50.27
,,302-5683186-5097162,38.24
,,114-7197821-7796250,74.89
2025-07-15,,304-6919975-8411505,34.99
,,111-2737612-8081042,74.19
,,111-4330602-1102627,90.0
,,114-2612226-1105823,35.0
,,111-0892739-8349817,18.01
,,111-7091157-0180254,64.64
,,113-2493365-3198647,66.77
,,113-9906770-3616202,95.7
,,026-3363579-8729910,18.99
,,702-7934189-0760253,10.0
2025-07-16,,113-9063520-4093818,100.0
,,303-1424889-3999547,29.99
,,304-6335375-5979516,56.0
,,112-4630079-3043400,17.47
,,114-9790940-9782635,21.59
,,114-5570357-3643411,28.07
,,306-2467265-5475518,19.79
,,114-8434305-5317850,25.43
,,111-2289013-6703435,5.0
,,404-6104353-5665126,34.99
,,112-2835437-4869854,129.29
,,702-0716834-9155441,79.99
,,111-2382582-8535412,65.54
,,112-4562123-4768245,52.67
,,701-0991170-3305023,19.03
,,114-8820154-4617821,42.39
,,111-7513080-1693013,20.0
,,111-6076507-5581057,31.79
,,112-7445340-1080222,24.21
2025-07-17,,112-2862062-1973854,128.99
,,028-3853109-2186732,5.29
,,028-5206993-0071521,34.99
,,113-5878601-4400219,6.64
,,303-2762701-2442712,24.99
,,112-4334800-1917027,21.39
,,113-8067093-6469023,3.0
,,113-3158946-0586642,27.11
,,702-6543248-5572214,87.14
,,113-2517048-1393034,54.88
,,113-1304161-9408212,50.0
,,114-6774268-3980206,98.54
,,111-3235923-8171432,8.0
,,113-4916724-5352245,24.48
,,702-0515145-9182650,20.0
,,112-1806203-6239413,10.0
,,113-2417155-1188255,157.66
,,111-9552401-0493803,74.19
,,111-9529540-4925030,24.37
,,114-9530402-3733052,10.94
,,111-8645862-9688245,8.0
2025-07-18,,206-9345871-1317917,16.14
,,305-8146968-3680337,50.0
,,306-4872020-5923556,12.99
,,305-0023019-9338735,12.99
,,302-7648671-6595510,12.99
,,302-6856955-8785962,44.99
,,028-9340506-1797164,5.0
,,702-0442617-0153068,37.73
,,114-6410321-3298613,84.99
2025-07-19,,702-3045497-2832218,33.95
,,111-6724974-5386657,40.0
,,702-1096081-7518624,46.77
,,113-8118006-5911443,29.52
,,305-8246061-4393959,150.0
,,305-8729266-1541165,36.99
,,111-0409001-6278629,69.27
,,113-4854551-8175444,5.0
,,701-4226012-7345033,146.89
2025-07-20,,113-8623900-4661859,43.19
,,114-2037015-3325040,32.39
,,302-5334087-6188363,229.99
,,305-7138184-5321933,40.0
,,028-1430284-3200316,45.83
,,113-6059893-4565001,64.64
,,112-0187176-2658622,30.86
,,702-3016505-7233836,24.14
2025-07-21,,111-8007280-5769849,15.0
,,407-0491235-6311538,24.99
,,112-2222549-0231415,10.0
,,701-9116963-3153030,23.09
,,304-2329938-7201140,38.24
,,028-7391808-4736308,10.58
,,305-9415235-7649125,9.89
,,114-1917923-0485025,102.11
,,113-3549878-3465833,15.0
,,114-5382354-7816206,94.76
2025-07-22,,305-0025073-8123511,219.99
,,114-2787385-4033864,29.31
,,111-7562382-9435454,74.71
,,306-2723875-5524337,10.0
,,305-2465604-9955546,38.24
,,306-0297641-0484344,44.99
2025-07-23,,111-4189280-6905049,92.21
,,113-1845511-6490618,15.0
,,113-7473248-7748261,48.7
,,113-4824825-0128217,49.9
,,702-8397784-6791427,15.0
,,404-5977438-5885148,12.31
,,303-4929594-6288320,18.69
,,305-5374317-5884321,2.0
,,028-6688062-8541127,6.0
,,112-6297668-6301810,76.86
,,407-3895412-9569158,87.98
,,028-7435450-9005130,300.0
,,112-0471854-9598659,15.42
,,113-7808264-2038630,10.0
,,114-4714646-2837032,300.27
,,306-6142977-9773110,20.0
,,702-5228428-7810649,17.91
,,114-1628090-7715456,31.82
,,114-7985957-4341833,24.6
,,113-7426140-1186637,28.61
,,114-0250634-8245074,19.68
,,114-9810756-8449819,71.68
,,114-5172792-9949028,138.55
2025-07-24,,113-6737673-5305066,43.59
,,111-8659036-9925057,42.89
,,113-6822343-9457046,8.0
,,112-8767869-1755469,12.0
,,112-9491931-4491432,31.49
,,113-0356508-7709007,20.0
,,112-7783800-0410621,25.0
,,114-6760585-8875410,100.0
,,113-3409565-4449004,42.89
,,111-4587051-6120234,24.89
,,114-0468135-2154651,89.85
,,114-5421678-7661860,40.0
,,114-1512418-7457802,104.25
,,702-0324870-6361059,120.0
,,111-9245870-8482665,35.99
,,305-7086685-0852310,9.89
,,305-0986851-5324337,14.44
,,302-8908501-2366722,158.94
2025-07-25,,114-6833733-7286641,62.99
,,113-7764828-5002658,41.67
,,113-7344556-5816239,135.75
,,702-8677956-4647400,148.23
,,112-1416489-0805867,40.0
,,303-8082707-2062715,85.53
,,028-6504048-8669926,349.99
,,303-6337226-1966750,16.99
2025-07-26,,111-1435224-1198632,109.0
,,701-3217505-0480229,331.66
,,"114-1791318-0397805
",10.0
,,114-1136917-8405043,599.0
,,305-0514716-7247506,12.99
,,028-1742542-5679568,16.99
,,112-5544132-0495412,32.06
,,303-8064136-4134734,14.44
,,111-4989536-9997069,37.45
,,304-2161531-6397158,34.99
,,114-0214272-6937022,139.62
,,111-8665026-4387428.,60.61
,,701-5132861-1426614,253.81
,,112-2413024-6663459,159.99
,,112-2634577-1637833,10.59
,,114-1662951-4943438,18.5
2025-07-27,,701-4632269-9687450,223.33
,,701-1574156-1247404,105.64
,,112-0393849-0728210,39.21
,,114-5807103-7795433,180.19
2025-07-28,,701-1333670-6695416,59.88
,,113-4773177-1362666,95.84
,,112-6751152-1997005,61.12
,,112-5742843-7922649,20.89
,,114-4699574-8021026,15.0
,,304-7189307-3281925,3.0
,,112-7153503-8415402,81.5
,,111-8833091-3234666,69.99
,,113-6082363-0782617,19.18
,,702-8923439-8073862,134.39
,,403-0334916-7241158,12.99
,,111-1075777-7861049,137.14
,,111-0368801-7840237,42.79
,,111-8148660-2603448,42.79
,,114-1980441-3989822,40.84
2025-07-29,,114-0371757-5179444,41.16
,,114-7259297-3666635,35.13
,,701-6322512-8929838,45.07
,,111-9726791-6349864,21.26
,,112-9814750-1630605,84.99
,,113-6604597-6754626,30.48
,,114-1260374-9099421,89.98
,,111-4834783-1110641,46.74
,,114-2852131-9051425,10.0
,,112-6186288-9138622,87.09
,,112-5511998-2941028,15.0
,,305-8007156-7791516,22.09
2025-07-30,,112-5915922-4767465,46.62
,,112-4849899-9854639,28.78
,,112-7363907-9176200,21.2
,,113-1743289-4953001,5.0
,,406-6538281-6447534,17.44
,,114-6895020-2059406,28.0
,,701-3165164-7211418,60.0
,,702-9146906-1419400,13.55
,,113-8972519-9092237,42.39
,,114-4888280-6129830,25.85
,,111-7334341-9713026,27.08
,,111-2677866-6658626,49.6
,,112-9902652-1181061,60.0
,,112-5218623-3744233,50.0
,,112-6199369-0528222,8.0
,,303-0417002-3711523,12.99
,,701-3115399-8948245,45.19
,,303-5550515-5554719,219.99
,,304-1305528-1776317,56.99
2025-07-31,,701-4226639-4332239,126.46
,,702-8247703-2269060,41.29
,,114-7612829-2637066,24.37
,,702-5685110-6779405,79.09
,,111-5269935-4693854,40.0
,,111-1523749-6181013,15.07
,,114-5401454-1520232,145.45
,,111-6137687-2935421,15.0
,,111-1895860-6377800,38.24
2025-08-01,,306-3849039-3750709,6.0
,,028-9448970-1488351,12.99
,,306-5114527-0411565,12.99
,,114-1415896-3790627,93.79
,,113-0909120-8869054,64.04
,,112-3897250-1301039,149.79
,,114-6469960-4593808,25.0
2025-08-02,,305-6024780-7804345,44.99
,,028-1116454-7638767,44.99
,,112-5521040-8250629,28.07
,,305-4586052-5016351,16.99
,,303-9046061-3353136,44.99
,,113-2905576-0572228,48.42
,,114-6481345-8390610,20.32
2025-08-03,,028-2618980-2405925,29.74
,,402-4040639-5601906,12.31
,,702-2412083-4589857,41.2
,,114-7431297-9673839,95.39
,,112-8072861-6270616,23.04
2025-08-04,,113-0169839-9924276,29.91
,,111-4483628-8631405,29.67
,,113-8355761-0901854,50.0
,,304-0326220-2720348,12.31
,,114-1068784-0915457,115.28
,,113-6838684-1659442,163.7
2025-08-05,,304-4194095-0039550,10.39
,,113-9432879-6177014,48.14
,,302-5867625-0684320,54.99
,,304-6700179-3765901,3.0
,,112-7087506-0403425,24.32
2025-08-06,,701-1620161-9298624,58.92
,,111-8027267-4217061,20.0
,,111-0752563-7620267,53.98
,,113-7323104-2479447,21.44
,,702-4304281-0950645,20.0
,,114-0318588-2633818,73.26
,,112-4314561-0645009,26.65
,,111-4421387-0941035,49.04
,,112-9356564-5309830,222.27
,,403-1278939-2875557,36.28
,,407-9419262-6833954,12.31
2025-08-07,,302-0808435-9899512,9.89
,,206-7807569-4021168,23.99
,,701-8171193-8428226,450.0
,,113-5426137-5805806,39.99
,,701-2756153-2205030,39.22
,,304-8433072-6033147,239.98
,,701-7046330-1477026,15.0
,,701-8395544-3451434,45.75
,,111-1235208-9324258,21.19
,,114-3927859-9953022,30.44
,,111-8667951-7185803,49.04
,,112-0162736-0061874,10.0
,,112-1439604-6517061,24.99
,,112-6686572-6922663,18.49
,,113-6227130-0670653,29.76
2025-08-08,,202-6586574-0906705,159.96
,,112-5838788-8810622,30.0
,,303-3898592-9408349,25.49
,,112-0850860-1788250,36.0
,,114-0114180-2253012,48.03
,,114-4055161-8455421,32.38
,,303-4050818-0581101,5.0
2025-08-10,,028-4417621-7388329,15.0
,,112-9218881-4793062,96.29
,,113-0251918-1501827,39.08
,,112-5723135-4175463,84.94
,,112-4030451-8778637,97.64
,,111-1993047-2828236,18.99
,,112-4300598-4875416,23.69
,,112-3216752-8458600,19.5
,,113-7594366-7650655,18.0
,,111-9168921-0373059,20.68
,,111-7980492-0897838,65.98
,,114-9324850-6413813,71.09
,,113-8842937-7218605,3.0
2025-08-11,,304-0824764-8202766,30.0
,,306-6522615-6809911,89.99
,,112-8425772-2325025,7.46
,,114-1361348-9171423,86.59
,,305-3929231-6569156,13.99
,,113-5219766-3545805,26.38
,,111-9300770-4451410,107.24
,,112-3184463-8629820,7.0
2025-08-12,,113-4290486-3601835,34.43
,,111-5325108-3149837,32.09
,,114-1314579-4717852,37.22
,,113-3306184-8202626,32.55
,,111-2813825-3450627,53.49
,,306-3019914-3039522,27.99
,,701-6833385-0467433,135.59
,,114-3654418-4986656,8.0
,,114-0211653-4713043,78.1
,,701-8877733-8585062,45.19
,,112-4575504-9309038,194.84
,,112-8929639-2908221,24.79
,,302-8204003-9680338,89.99
2025-08-13,,111-9627865-4124233,95.95
,,305-3810819-7089116,10.0
,,304-4430472-7184337,219.99
,,112-0254203-2749831,15.0
,,305-4576464-2533913,11.99
,,113-4290486-3601835,34.43
,,111-0472183-5329850,20.0
,,306-5829430-3021168,639.99
,,305-7031914-5176322,118.99
,,303-0295773-6201939,229.99
,,305-0139584-0740348,69.98
2025-08-14,,113-4496477-3421018,47.97
,,304-2593455-6441140,50.0
,,113-0548359-9392247,107.24
,,113-1495378-6717830,189.99
,,113-1528353-4649060,50.87
,,114-0389863-9045025,29.22
,,702-9034231-0553003,39.95
,,114-4780671-8319436,2.4
,,114-7291146-3579431,38.5
2025-08-15,,112-4784478-7297828,76.29
,,112-2328620-4547420,76.29
,,112-3686545-1253055,98.09
,,306-9213404-1708361,89.99
,,303-5866408-6329149,13.99
2025-08-16,,306-7504468-4622718,11.04
,,302-8417875-8307525,35.69
,,305-1311636-4648348,194.99
,,305-6677217-7995558,61.0
,,114-1736737-1857844,10.0
,,113-9831269-5591409,40.65
2025-08-17,,111-7443553-8991439,8.0
,,114-5995762-2799442,26.74
,,306-0410353-6078750,46.74
,,026-8567228-0801150,125.76
2025-08-18,,112-5173655-5364229,50.0
,,112-2056670-1676238,42.11
,,111-9072382-2376260,15.0
,,028-6749009-7205927,89.99
,,028-0849724-5736363,119.99
2025-08-19,,306-6499020-0495511,12.99
,,303-9193619-4548304,101.99
,,303-8371234-6473133,89.99
,,701-8892964-3277058,32.47
,,702-4986478-4032266,37.79
,,111-0564329-0430641,95.61
,,111-2214777-0923411,99.99
,,111-1424048-6260211,192.59
,,113-8116619-2150628,32.06
,,113-5014630-8624229,8.0
2025-08-20,,171-5260479-9142739,27.99
,,304-9980919-3093927,28.99
,,113-8041929-0899413,31.79
,,302-7031572-2764342,119.99
,,112-3858897-9017829,64.19
,,113-1131358-0136235,54.11
,,304-0666729-7313917,63.52
,,112-6949810-7410658,39.58
,,111-4870024-4298606,509.15
2025-08-21,,113-9319208-3097019,90.52
,,113-5751956-5781037,101.88
,,701-7706925-9187409,126.46
,,114-6228434-8803450,69.99
,,113-3866268-6920255,10.0
,,114-0010710-2463413,10.0
,,112-8533772-5789004,60.0
,,112-4305997-3953057,89.99
2025-08-22,,302-9492273-4174703,100.0
2025-08-24,,114-0916566-7339405,169.99
,,303-0826673-5138703,15.0
,,112-9782789-4238625,10.0
,,112-4520036-1105859,53.2
,,112-2773210-3487466,19.99
,,112-1173097-1406623,65.16
,,114-2060644-3605045,8.0
,,112-6769599-5582601,25.0
,,305-9183344-1927557,54.99
,,111-7376607-9379430,20.41
,,206-8169314-4050754,23.99
,,303-4011433-7014722,
2025-08-25,,304-9229661-8515507,239.99
,,114-0425705-5527402,5.0
,,111-5447928-6433044,19.99
,,111-4135681-6792212,201.38
,,111-2733722-9344240,201.38
2025-08-26,,113-2020184-8621838,199.99
,,111-5864617-3890641,30.0
,,114-5728279-0736244,99.99
,,304-2059704-9758746,23.52
,,114-4618852-9410658,30.0
,,303-6528279-8401959,24.99
,,304-1495060-5363557,
2025-08-27,,114-9318361-5759425,200.0
,,114-9079756-2463467,26.93
,,303-9087988-6709112,16.99
2025-08-28,,113-6457089-3883411,10.0
,,701-8641425-3650667,32.76
,,113-1893889-2365823,46.31
,,111-2609169-7366606,38.4
,,112-7262666-4431432,15.0
,,111-2660313-7117830,319.99
,,303-5389072-5456368,25.49
,,113-0415553-7689817,42.64
,,111-6978344-4475438,20.0
,,111-6856879-6659463,25.0
,,112-0871161-0696259,19.56
,,112-8826874-8430613,22.55
,,111-1291528-9440224,101.64
,,302-5624082-0702764,49.99
2025-08-30,,111-0106866-0403432,117.41
,,114-0852682-3946606,38.51
,,305-1983061-4480320,24.69
,,114-4449171-3388231,105.99
2025-08-31,,113-7261910-5233061,33.39
,,114-3242757-1029050,84.79
,,114-2717600-9009014,68.38
,,113-9910476-3473008,30.0
,,305-0574598-2473908,119.99
2025-09-01,,303-0904200-6935506,30.39
2025-09-02,,205-9638183-3910741,71.99
,,112-0668921-3481055,149.79
,,111-6150169-9825035,82.62
,,701-7566885-2180243,79.09
,,113-8936814-2479447,52.99
,,161570472703164702,51.89
,,114-1709083-6131469,42.39
,,702-7654472-1914646,282.49
,,303-9123825-9752351,109.99
,,114-1493293-8702631,25.97
,,702-4656363-9316239,40.31
,,114-4585563-9809806,27.43
,,028-5321896-3884330,93.49
2025-09-03,,114-4276246-6161800,24.9
,,701-5840758-1862630,17.5
,,113-4392834-1116233,20.37
,,114-8986299-6571446,30.0
,,112-3184360-5846640,142.83
,,113-0060782-2279409,40.0
,,111-6763548-4466646,73.72
,,113-1233212-6382669,86.23
2025-09-04,,303-3142677-4265165,34.99
,,114-1864532-8079454,129.25
,,111-0844106-9321854,26.85
,,111-8045342-1768258,11.34
2025-09-05,,306-8303371-0761149,17.98
2025-09-06,,114-4820989-1347453,62.53
,,701-6033126-8147435,264.41
2025-09-07,,304-0395364-1699509,46.99
,,206-0823317-0138702,119.99
,,114-7433212-4024249,8.0
2025-09-08,,113-3005573-1616267,20.0
,,113-6675573-5640262,91.25
,,114-2613060-9212209,17.58
2025-09-09,,111-8370828-5407455,30.0
,,701-2979704-0145818,15.0
,,306-6144320-5126767,10.0
2025-09-10,,304-5584901-2960360,43.99
,,702-4306327-2528223,23.51
,,305-4047648-2315505,5.0
,,114-6685072-7004235,24.6
,,306-8367776-9559502,25.98
,,303-4434796-6702760,9.87
2025-09-11,,114-4439135-2845009,10.61
,,701-3572401-4299455,172.45
,,306-6663739-1209913,29.99
,,112-7901320-7081000,31.81
,,111-1765734-8370612,74.02
,,702-7413968-0000220,33.89
,,112-4215726-1773038,22.96
,,114-7786032-2163407,21.84
2025-09-12,,112-5173655-5364229,100.0
,,112-4170006-1845806,19.99
,,112-2811495-6617060,50.0
,,114-4376720-6324209,70.48
,,113-5588329-6557015,60.0
,,304-7942097-4780346,219.99
2025-09-13,,408-0599621-3040319,95.1
,,408-0599621-3040320,1.55
,,408-0599621-3040321,1.55
,,408-0599621-3040322,1.64
,,112-5807698-1770633,271.55
,,028-8002898-3827535,104.99
2025-09-14,,114-0576098-9036269,85.58
,,112-3852193-6656220,27.43
,,114-1710895-3793053,32.16
,,204-6026257-5701961,30.66
,,111-8309920-6779417,30.6
,,111-7942066-9129860,32.46
,,113-8303808-4337808,50.46
,,304-2826813-1353968,
,,111-6050006-5036214,267.49
,,112-2613549-8097004,62.99
,,111-1858243-6758625,7.79
,,702-8058849-9146609,89.24
,,113-7405339-6022608,152.99
2025-09-15,,114-3852939-9043445,35.0
,,111-8185198-2986609,19.79
,,111-7141865-2529840,35.99
,,114-2177074-3485029,26.68
,,306-4299614-4985134,20.79
,,114-2841558-4673863,35.99
,,163148527977975642,5.0
,,163193537087874251,16.26
,,162986550265623712,3.0
2025-09-16,,305-4266925-2125101,19.99
,,111-0046931-7424236,65.99
,,113-1800107-3997055,10.99
,,114-1506961-3099453,74.19
,,305-9796626-2581140,43.7
,,306-6197142-1379512,100.0
,,113-5290037-6925822,7.17
,,112-6208194-8686638,6.11
,,114-8261058-2020254,43.85
,,111-7015297-9732232,23.45
,,701-7560712-2415402,20.73
2025-09-17,,304-4113018-4252358,799.99
,,113-2000714-5911431,99.99
,,702-5692367-7182642,37.93
,,113-7203562-6028246,38.33
,,702-3890403-5548265,45.19
,,114-7675653-5170666,5.0
,,113-9922002-7969859,38.37
,,111-2155641-7050622,179.99
,,702-6243731-3503468,21.83
,,112-0332797-6401807,
,,114-9148066-6704242,29.72
,,112-1778992-1181021,16.26
,,304-9976825-1836359,22.79
,,028-2007678-3021128,5.0
,,113-2779728-2457039,39.49
,,112-5356989-3810629,5.0
,,112-8863318-4139440,50.34
,,702-8534585-7717048,
,,114-3935421-9548210,32.42
,,113-0785348-7580239,136.49
2025-09-18,,701-8779717-6049028,28.34
,,111-8926811-9373009,17.59
,,114-2602190-5697821,25.4
,,111-6671814-2425809,20.0
,,701-6117309-4689827,135.59
,,114-4620301-0509822,20.56
,,113-7322747-6993827,41.08
,,112-6603253-4070606,75.76
,,114-1069813-5600238,25.55
,,113-0015434-4663405,7.23
,,303-8731285-7456315,250.06
,,114-1905391-6886665,30.0
,,114-0320733-0841873,70.29
,,114-4274319-9804242,15.0
,,113-2094839-9347448,21.64
2025-09-19,,306201PVC-8-EU,101.99
2025-09-20,,111-0663765-9453827,27.55
,,205-4048266-7351548,35.99
,,306-0159211-1718705,44.99
,,112-6319442-8495440,119.11
,,112-2833697-0949035,101.99
,,112-0563130-7466616,79.49
,,112-4721292-5433825,20.47
,,702-3599001-5469033,169.09
2025-09-21,,305-6250484-3016360,135.99
,,114-7506500-2147456,54.21
,,111-4735014-8897821,39.38
,,111-2344136-4662601,27.35
,,111-9541206-1472215,15.0
,,112-5570571-4681012,30.0
,,114-9295028-3691452,163.7
2025-09-22,,702-4394370-0645010,31.04
,,111-7436488-2281835,11.57
,,113-5639766-4132205,87.09
,,111-2526809-8987416,26.74
,,112-2739750-2470648,26.73
,,304-9283977-8369145,25.99
2025-09-23,,111-1955435-0178651,24.83
,,111-1056126-7723422,363.79
,,112-7940125-4105810,17.09
,,112-1193862-3656258,30.43
,,112-2616570-0857011,149.44
,,701-4335847-1300263,80.47
,,114-5504592-3725858,32.3
,,113-2304961-8318658,65.27
,,111-2239730-5661845,30.98
,,114-9313095-3947433,96.06
,,701-4847157-3737866,158.19
2025-09-24,,306-7152374-3334743,130.0
,,113-2360577-2418630,27.18
,,028-7399183-7837160,22.09
,,113-5655755-7793828,20.56
2025-09-25,,306-8135177-8577118,195.49
,,114-2727860-3828253,32.45
,,111-7462950-2550637,50.0
,,303-8241673-5176303,151.98
,,114-0197206-8513035,24.1
,,111-9905179-5297806,47.69
2025-09-26,,112-7098240-2671455,529.99
,,303-2150631-5453114,10.0
,,111-3860180-4934621,65.91
,,702-4313743-0202618,171.39
,,112-9601517-3267400,37.79
2025-09-27,,306-4055877-5129950,24.99
,,113-9719348-2039451,548.74
2025-09-28,,203-1125167-9903530,59.99
,,302-6579557-9101102,34.99
,,303-7267621-5084327,119.99
2025-09-29,,303-5433941-9497146,45.99
,,114-7614495-7305852,
,,114-3185458-7551435,26.74
,,112-5467544-6527450,15.0
,,112-8370013-7427436,67.12
,,112-6743526-3894628,161.39
,,112-6349272-9305066,27.43
2025-09-30,,302-8600201-6160321,39.99
,,112-0696866-0498650,60.76
,,114-5796103-4148260,100.0
,,112-9801064-6839410,82.0
2025-10-01,,112-6406911-4307418,108.24
,,112-0828302-7982651,23.53
,,114-0911546-7352241,40.0
,,113-0261512-8769879-1,20.0
,,111-3381419-7978651,110.0
,,304-7630635-8905958,25.99
,,304-5959087-6452320,50.41
,,114-0759771-0173805,132.64
2025-10-02,,113-3157479-8270666,499.0
,,112-9671014-1677869,23.75
,,303-5019809-7434721,19.99
,,113-5667378-3681038,160.0
,,028-0828735-1469117,24.99
,,111-3387284-9608254,26.74
,,028-4342524-7771550,14.99
,,305-1116131-9211544,18.69
,,113-1902343-9577852,271.86
,,304-9422221-8238758,49.59
2025-10-03,,114-9812960-4689813,5.0
,,306-2255402-2513103,30.0
,,113-6439700-7760265,193.49
,,114-2374522-0096223,18.31
,,111-4008535-0980260,17.92
2025-10-04,,028-0432198-2943554,27.99
,,303-5071850-0977919,15.19
,,305-7111600-3765157,33.61
,,404-8965238-5003528,24.99
2025-10-05,,305-6091275-3441126,45.99
,,408-6719556-5419528,10.0
,,026-6320099-3156364,219.99
,,111-7944764-9150624,28.88
,,113-3890353-4761039,
,,405-3846880-4891516,79.99
2025-10-06,,702-5481898-5701832,31.69
,,112-9352760- 7610615,
,,114-6913051-2188255,43.54
,,701-7374440-4257866,19.2
,,303-5326013-7504325,119.99
2025-10-07,,113-6247590-2991427,10.64
,,112-5814478-0237818,109.44
,,701-7714450-5676235,3.0
,,112-8730644-2812210,50.99
,,302-4802480-3985950,32.28
2025-10-08,,112-2144982-0144241,29.99
,,408-9654381-2827559,4.0
,,113-1582020-4688258,100.0
,,111-4924899-6665023,22.56
,,303-1342895-9964344,23.99
,,111-3266521-8396203,11.0
,,112-7469187-3760257,25.67
,,114-8608252-9518640,25.49
,,111-2303701-6433006,80.0
,,701-6944178-1482600,67.19
,,113-1157958-4895412,62.53
2025-10-09,,303-6278518-5482726,59.98
,,304-9731344-0097163,59.99
,,302-2744392-1896328,
,,111-2882740-7730630,18.0
,,114-7876769-6765825,55.24
,,112-8579527-2133007,74.99
,,112-0834876-0985064,3.0
,,113-4209265-2209851,18.37
,,113-8840011-8469052,50.0
2025-10-10,,306-7283732-3551536,49.98
,,306-5027035-5404309,79.99
,,113-3786320-7713007,8.0
,,305-3871758-5488336,5.0
,,113-5745262-4933829,48.0
2025-10-11,,028-8109448-3999506,59.99
,,111-8106576-4293867,3.0
,,304-9098270-1742736,14.99
,,112-9747093-9613829,173.39
,,111-7868245-2889849,85.85
,,114-7279637-2923430,25.55
,,305-3824933-2351542,59.99
2025-10-12,,302-3124157-4839555,61.36
,,113-2262343-7685814,38.05
,,702-3988157-0005042,50.61
,,305-8467427-2329104,59.99
,,112-6307861-5450656,37.79
,,111-2181425-5499456,542.49
2025-10-13,,303-8530185-8561949,21.24
,,303-1410743-0887557,30.0
,,114-4323456-7837824,248.96
,,113-8322275-6781020,24.99
,,113-5292607-0738641,118.68
,,113-2058282-4100241,25.43
,,111-3828106-6954652,26.83
,,111-6251306-0537836,53.98
,,111-7005380-7330608,32.09
2025-10-14,,111-7623429-1129041,59.76
,,111-5474977-2693064,7.55
,,112-9073281-7333059,59.85
,,111-6530298-7479437,59.91
,,112-2743916-0344223,229.99
,,111-5512363-7045021,110.68
,,702-6041830-1721866,403.14
,,111-4064151-1377061,38.4
,,702-6513968-5350647,30.0
2025-10-15,,111-9963964-3721812,225.63
,,114-8050194-0825803,20.0
,,113-1107694-9495453,30.87
,,114-2747612-8827432,44.58
,,113-8138862-7532210,6.59
,,702-3899082-3032221,1300.05
,,701-7004444-9121053,30.0
,,305-4590856-8919508,69.19
2025-10-16,,306-9336358-3455545,59.99
,,305-6368460-5576339,39.99
,,113-0937787-9156243,50.0
,,114-7884380-6272247,19.99
,,114-4707476-0933832,50.99
,,114-9628057-4610638,
,,112-2452013-9661011,16.95
,,111-7503650-9626658,76.49
,,113-6958496-8354636,75.76
,,112-2226463-3329833,130.0
,,112-1150147-5257848,24.6
,,028-8809631-4939512,9.49
,,304-1422552-9642706,21.24
,,303-8205700-0263557,23.99
,,303-9270813-1769146,23.99
,,112-1662842-5037825,64.04
,,112-5168669-3253031,34.97
2025-10-17,,114-5056935-4253014,59.77
,,113-0487546-5143455,10.91
,,112-1729984-4260206,544.62
2025-10-18,,303-4121161-6090766,3.0
,,,
2025-10-19,,112-5326436-5229058,41.99
,,114-5230699-9470664,9.77
,,302-9816902-9138726,499.99
,,302-4790019-5344358,80.74
,,305-7472870-0745969,47.99
,,112-9200891-6516206,541.24
,,111-1169494-8527464,5.0
,,113-3014898-244237,40.0
,,111-2716113-7637824,64.47
,,113-2464438-1612231,20.74
,,304-3009480-4267554,21.24
2025-10-20,,112-4465423-1674640,26.65
,,111-1333078-5654601,29.88
,,111-1784645-0963434,20.41
,,304-8875395-7927569,5.0
,,112-5466127-4199411,38.05
2025-10-21,,302-8562079-6574742,12.99
,,113-2572062-2967429,239.24
,,404-9471384-2137941,64.99
,,112-7845737-9891466,48.75
,,111-8235152-0331466,12.0
,,111-7851196-6930646,104.49
,,114-4581983-7287415,109.74
